ID,Name,disableParam_NT,disableParamReserve1,disableParamReserve2,ParamStr,
0,,0,0,[0|0|0],Env_000_Green
10,,1,0,[0|0|0],Env_010_Lake
20,,1,0,[0|0|0],Env_020_Mountain
30,,1,0,[0|0|0],Env_030_Plain
40,,1,0,[0|0|0],Env_040_Snow
50,,1,0,[0|0|0],Env_050_Cemetery
51,,1,0,[0|0|0],Env_051_CemeteryLatter
52,,1,0,[0|0|0],Env_052_Hill
53,,1,0,[0|0|0],Env_053_DarkTree
54,,1,0,[0|0|0],Env_054_AbyssForest
100,,0,0,[0|0|0],Env_100_Castle
110,,1,0,[0|0|0],Env_110_KingCity
120,,1,0,[0|0|0],Env_120_UgLabyrinth
130,,1,0,[0|0|0],Env_130_Remains
140,,1,0,[0|0|0],Env_140_Academy
150,,1,0,[0|0|0],Env_150_RottenBigTree
160,,1,0,[0|0|0],Env_160_VolcanoPrison
180,,0,0,[0|0|0],Env_180_Tutorial
190,,1,0,[0|0|0],Env_190_Ritual
200,,1,0,[0|0|0],Env_200_TowerLow
201,,1,0,[0|0|0],Env_201_TowerHigh
202,,1,0,[0|0|0],Env_202_TowerRevival
210,,1,0,[0|0|0],Env_210_CenterFortress
220,,1,0,[0|0|0],Env_220_Ark
221,,1,0,[0|0|0],Env_221_Npc405
250,,1,0,[0|0|0],Env_250_Nursery
280,,1,0,[0|0|0],Env_280_Hall
300,,0,0,[0|0|0],Env_300_Catacombs
310,,0,0,[0|0|0],Env_310_Cave
320,,0,0,[0|0|0],Env_320_Tunnel
340,,1,0,[0|0|0],Env_340_Tower
350,,1,0,[0|0|0],Env_350_UgKingCity
390,,1,0,[0|0|0],Env_390_CliffTunnel
400,,1,0,[0|0|0],Env_400_Catacombs_B
410,,1,0,[0|0|0],Env_410_Prison
420,,1,0,[0|0|0],Env_420_Blacksmith
430,,1,0,[0|0|0],Env_430_Cave_B
500,,1,0,[0|0|0],Env_500_Fortress
550,,1,0,[0|0|0],Env_550_RoadFortress
560,,1,0,[0|0|0],Env_560_MtDragon
561,,1,0,[0|0|0],Env_561_Frontier
562,,1,0,[0|0|0],Env_562_FingerRuin
563,,1,0,[0|0|0],Env_563_MediumVil
